-1.0000000000000000e+00 -1.0000000000000000e+00
-8.7500000000000000e-01 -1.0000000000000000e+00
-7.5000000000000000e-01 -1.0000000000000000e+00
-6.2500000000000000e-01 -1.0000000000000000e+00
-5.0000000000000000e-01 -1.0000000000000000e+00
-3.7500000000000000e-01 -1.0000000000000000e+00
-2.5000000000000000e-01 -1.0000000000000000e+00
-1.2500000000000000e-01 -1.0000000000000000e+00
0.0000000000000000e+00 -1.0000000000000000e+00
-1.0000000000000000e+00 -8.7500000000000000e-01
-8.1848755335679968e-01 -8.1848755335679968e-01
-7.0156076002011403e-01 -8.1848755335679968e-01
-5.8463396668342837e-01 -8.1848755335679968e-01
-4.6770717334674267e-01 -8.1848755335679968e-01
-3.5078038001005701e-01 -8.1848755335679968e-01
-2.3385358667337133e-01 -8.1848755335679968e-01
-1.1692679333668567e-01 -8.1848755335679968e-01
0.0000000000000000e+00 -8.1848755335679968e-01
-1.0000000000000000e+00 -7.5000000000000000e-01
-8.1848755335679968e-01 -7.0156076002011403e-01
-6.4951905283832900e-01 -6.4951905283832900e-01
-5.4126587736527410e-01 -6.4951905283832900e-01
-4.3301270189221930e-01 -6.4951905283832900e-01
-3.2475952641916450e-01 -6.4951905283832900e-01
-2.1650635094610965e-01 -6.4951905283832900e-01
-1.0825317547305482e-01 -6.4951905283832900e-01
0.0000000000000000e+00 -6.4951905283832900e-01
-1.0000000000000000e+00 -6.2500000000000000e-01
-8.1848755335679968e-01 -5.8463396668342837e-01
-6.4951905283832900e-01 -5.4126587736527410e-01
-4.9410588440130931e-01 -4.9410588440130931e-01
-3.9528470752104744e-01 -4.9410588440130931e-01
-2.9646353064078557e-01 -4.9410588440130931e-01
-1.9764235376052372e-01 -4.9410588440130931e-01
-9.8821176880261860e-02 -4.9410588440130931e-01
0.0000000000000000e+00 -4.9410588440130931e-01
-1.0000000000000000e+00 -5.0000000000000000e-01
-8.1848755335679968e-01 -4.6770717334674267e-01
-6.4951905283832900e-01 -4.3301270189221930e-01
-4.9410588440130931e-01 -3.9528470752104744e-01
-3.5355339059327379e-01 -3.5355339059327379e-01
-2.6516504294495535e-01 -3.5355339059327379e-01
-1.7677669529663689e-01 -3.5355339059327379e-01
-8.8388347648318447e-02 -3.5355339059327379e-01
0.0000000000000000e+00 -3.5355339059327379e-01
-1.0000000000000000e+00 -3.7500000000000000e-01
-8.1848755335679968e-01 -3.5078038001005701e-01
-6.4951905283832900e-01 -3.2475952641916450e-01
-4.9410588440130931e-01 -2.9646353064078557e-01
-3.5355339059327379e-01 -2.6516504294495535e-01
-2.2963966338592295e-01 -2.2963966338592295e-01
-1.5309310892394865e-01 -2.2963966338592295e-01
-7.6546554461974323e-02 -2.2963966338592295e-01
0.0000000000000000e+00 -2.2963966338592295e-01
-1.0000000000000000e+00 -2.5000000000000000e-01
-8.1848755335679968e-01 -2.3385358667337133e-01
-6.4951905283832900e-01 -2.1650635094610965e-01
-4.9410588440130931e-01 -1.9764235376052372e-01
-3.5355339059327379e-01 -1.7677669529663689e-01
-2.2963966338592295e-01 -1.5309310892394865e-01
-1.2500000000000000e-01 -1.2500000000000000e-01
-6.2500000000000000e-02 -1.2500000000000000e-01
0.0000000000000000e+00 -1.2500000000000000e-01
-1.0000000000000000e+00 -1.2500000000000000e-01
-8.1848755335679968e-01 -1.1692679333668567e-01
-6.4951905283832900e-01 -1.0825317547305482e-01
-4.9410588440130931e-01 -9.8821176880261860e-02
-3.5355339059327379e-01 -8.8388347648318447e-02
-2.2963966338592295e-01 -7.6546554461974323e-02
-1.2500000000000000e-01 -6.2500000000000000e-02
-4.4194173824159223e-02 -4.4194173824159223e-02
0.0000000000000000e+00 -4.4194173824159223e-02
-1.0000000000000000e+00 0.0000000000000000e+00
-8.1848755335679968e-01 0.0000000000000000e+00
-6.4951905283832900e-01 0.0000000000000000e+00
-4.9410588440130931e-01 0.0000000000000000e+00
-3.5355339059327379e-01 0.0000000000000000e+00
-2.2963966338592295e-01 0.0000000000000000e+00
-1.2500000000000000e-01 0.0000000000000000e+00
-4.4194173824159223e-02 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
4.4194173824159223e-02 0.0000000000000000e+00
1.2500000000000000e-01 0.0000000000000000e+00
2.2963966338592295e-01 0.0000000000000000e+00
3.5355339059327379e-01 0.0000000000000000e+00
4.9410588440130931e-01 0.0000000000000000e+00
6.4951905283832900e-01 0.0000000000000000e+00
8.1848755335679968e-01 0.0000000000000000e+00
1.0000000000000000e+00 0.0000000000000000e+00
-1.0000000000000000e+00 1.2500000000000000e-01
-8.1848755335679968e-01 1.1692679333668567e-01
-6.4951905283832900e-01 1.0825317547305482e-01
-4.9410588440130931e-01 9.8821176880261860e-02
-3.5355339059327379e-01 8.8388347648318447e-02
-2.2963966338592295e-01 7.6546554461974323e-02
-1.2500000000000000e-01 6.2500000000000000e-02
-4.4194173824159223e-02 4.4194173824159223e-02
0.0000000000000000e+00 4.4194173824159223e-02
4.4194173824159223e-02 4.4194173824159223e-02
1.2500000000000000e-01 6.2500000000000000e-02
2.2963966338592295e-01 7.6546554461974323e-02
3.5355339059327379e-01 8.8388347648318447e-02
4.9410588440130931e-01 9.8821176880261860e-02
6.4951905283832900e-01 1.0825317547305482e-01
8.1848755335679968e-01 1.1692679333668567e-01
1.0000000000000000e+00 1.2500000000000000e-01
-1.0000000000000000e+00 2.5000000000000000e-01
-8.1848755335679968e-01 2.3385358667337133e-01
-6.4951905283832900e-01 2.1650635094610965e-01
-4.9410588440130931e-01 1.9764235376052372e-01
-3.5355339059327379e-01 1.7677669529663689e-01
-2.2963966338592295e-01 1.5309310892394865e-01
-1.2500000000000000e-01 1.2500000000000000e-01
-6.2500000000000000e-02 1.2500000000000000e-01
0.0000000000000000e+00 1.2500000000000000e-01
6.2500000000000000e-02 1.2500000000000000e-01
1.2500000000000000e-01 1.2500000000000000e-01
2.2963966338592295e-01 1.5309310892394865e-01
3.5355339059327379e-01 1.7677669529663689e-01
4.9410588440130931e-01 1.9764235376052372e-01
6.4951905283832900e-01 2.1650635094610965e-01
8.1848755335679968e-01 2.3385358667337133e-01
1.0000000000000000e+00 2.5000000000000000e-01
-1.0000000000000000e+00 3.7500000000000000e-01
-8.1848755335679968e-01 3.5078038001005701e-01
-6.4951905283832900e-01 3.2475952641916450e-01
-4.9410588440130931e-01 2.9646353064078557e-01
-3.5355339059327379e-01 2.6516504294495535e-01
-2.2963966338592295e-01 2.2963966338592295e-01
-1.5309310892394865e-01 2.2963966338592295e-01
-7.6546554461974323e-02 2.2963966338592295e-01
0.0000000000000000e+00 2.2963966338592295e-01
7.6546554461974323e-02 2.2963966338592295e-01
1.5309310892394865e-01 2.2963966338592295e-01
2.2963966338592295e-01 2.2963966338592295e-01
3.5355339059327379e-01 2.6516504294495535e-01
4.9410588440130931e-01 2.9646353064078557e-01
6.4951905283832900e-01 3.2475952641916450e-01
8.1848755335679968e-01 3.5078038001005701e-01
1.0000000000000000e+00 3.7500000000000000e-01
-1.0000000000000000e+00 5.0000000000000000e-01
-8.1848755335679968e-01 4.6770717334674267e-01
-6.4951905283832900e-01 4.3301270189221930e-01
-4.9410588440130931e-01 3.9528470752104744e-01
-3.5355339059327379e-01 3.5355339059327379e-01
-2.6516504294495535e-01 3.5355339059327379e-01
-1.7677669529663689e-01 3.5355339059327379e-01
-8.8388347648318447e-02 3.5355339059327379e-01
0.0000000000000000e+00 3.5355339059327379e-01
8.8388347648318447e-02 3.5355339059327379e-01
1.7677669529663689e-01 3.5355339059327379e-01
2.6516504294495535e-01 3.5355339059327379e-01
3.5355339059327379e-01 3.5355339059327379e-01
4.9410588440130931e-01 3.9528470752104744e-01
6.4951905283832900e-01 4.3301270189221930e-01
8.1848755335679968e-01 4.6770717334674267e-01
1.0000000000000000e+00 5.0000000000000000e-01
-1.0000000000000000e+00 6.2500000000000000e-01
-8.1848755335679968e-01 5.8463396668342837e-01
-6.4951905283832900e-01 5.4126587736527410e-01
-4.9410588440130931e-01 4.9410588440130931e-01
-3.9528470752104744e-01 4.9410588440130931e-01
-2.9646353064078557e-01 4.9410588440130931e-01
-1.9764235376052372e-01 4.9410588440130931e-01
-9.8821176880261860e-02 4.9410588440130931e-01
0.0000000000000000e+00 4.9410588440130931e-01
9.8821176880261860e-02 4.9410588440130931e-01
1.9764235376052372e-01 4.9410588440130931e-01
2.9646353064078557e-01 4.9410588440130931e-01
3.9528470752104744e-01 4.9410588440130931e-01
4.9410588440130931e-01 4.9410588440130931e-01
6.4951905283832900e-01 5.4126587736527410e-01
8.1848755335679968e-01 5.8463396668342837e-01
1.0000000000000000e+00 6.2500000000000000e-01
-1.0000000000000000e+00 7.5000000000000000e-01
-8.1848755335679968e-01 7.0156076002011403e-01
-6.4951905283832900e-01 6.4951905283832900e-01
-5.4126587736527410e-01 6.4951905283832900e-01
-4.3301270189221930e-01 6.4951905283832900e-01
-3.2475952641916450e-01 6.4951905283832900e-01
-2.1650635094610965e-01 6.4951905283832900e-01
-1.0825317547305482e-01 6.4951905283832900e-01
0.0000000000000000e+00 6.4951905283832900e-01
1.0825317547305482e-01 6.4951905283832900e-01
2.1650635094610965e-01 6.4951905283832900e-01
