1 2 10
2 11 10
2 3 11
3 12 11
3 4 12
4 13 12
4 5 13
5 14 13
5 6 14
6 15 14
6 7 15
7 16 15
7 8 16
8 17 16
8 9 17
10 11 18
11 19 18
11 12 19
12 20 19
12 13 20
13 21 20
13 14 21
14 22 21
14 15 22
15 23 22
15 16 23
16 24 23
16 17 24
18 19 25
19 26 25
19 20 26
20 27 26
20 21 27
21 28 27
21 22 28
22 29 28
22 23 29
23 30 29
23 24 30
25 26 31
26 32 31
26 27 32
27 33 32
27 28 33
28 34 33
28 29 34
29 35 34
29 30 35
31 32 36
32 37 36
32 33 37
33 38 37
33 34 38
34 39 38
34 35 39
36 37 40
37 41 40
37 38 41
38 42 41
38 39 42
40 41 43
41 44 43
41 42 44
43 44 45
